Overall CEFR rating,Learner text,Filename
B1,"Viele Artikel kann man über die Integration in der Zeitung lesen, aber hier kann diese Thema aus einem anderen Aspekt beleuchtet werden. Ich helfe Ihnen eine Entscheidung treffen, ob Sie integrieren sollten oder Ihre Traditionen weiterbringen sollten. Erstesmal: muss die Jahrgruppe geschätzt werden. Gemäß den ältere Generation können die Jungen sich in Ausland besser integrieren lassen. Weitergehend muss unsere Pläne überlegen. Je mehr Zeit möchten verbringen werden desto nötiger ist die Integration.",1031_0003240.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_049.txt
A2,Lieber Ingo                                    16.03.2012,1071_0024808.txt
A2,28/2/2012,1061_0120358.txt
B2,"Stadt X, den 23.03.2012",1061_0120306.txt
B1,Michael Müller,1091_0000215.txt
A1,"Lieber Jens,",1071_0024765.txt
B1,"Lieber Michael,",1061_0120495.txt
B2,"Stadt X, den 05.03.2010",1023_0101691.txt
C1,Friedrich Schmidt,1023_0101846.txt
B2,"Hallo liebe Forumleser,",1031_0003234.txt
B1,"Liebe zuküntige Kollege,",1031_0003352.txt
A2,"Frankfurt Rundschau                                      Stadt X, 10.03.12",1091_0000206.txt
B1,Hallo,1031_0003228.txt
A1,Hallo Jens!,1071_0024854.txt
B2,"Stadt X, den 5.03.2012",1061_0120407.txt
B1,"Lieber Jens,                             Stadt X, 08.03.2012",1071_0024867.txt
A2,19.01.12,1091_0000151.txt
A1,Stadt X 26.4.12,1071_0024778.txt
A2,STADT X 04 17,1061_0120439.txt
B2,"Stadt X, ist eine große Stadt im Südbrasilien, wo man die möglichkeit hat, sich zu entscheiden, ob man im Zentrum, nebens Meer, oder neben der Universität wohnen möchtet.",1031_0003042.txt
B2,Frau Maria Meier                                     9.3.11,1023_0107042.txt
A1,"Lieber Michael,",1061_0120443.txt
B2,"Einleitend möchte ich zur Kenntnis bringen, dass immer mehr Einzelner im Ausland leben. Der folgende Text beschäftigt sich mit der Frage „Sollten diese Ausländer ihre eigenen Traditionen fortsetzen oder an der Kultur des Gastlandes orientieren?""",1031_0003314.txt
B2,Meier Katharina                           603.2010.,1023_0101675.txt
A2,Meine Lieber Ingo:,1071_0024768.txt
B1,"Meinem Thema lautet ""Is es sinnvoll, auch im Ausland die seines Haimatlands fortzusetzen."" Ich finde, dass Thema sehr Interessant, weil es sehr wichtiges Punkt in Europa geworden ist.",1031_0003091.txt
B1,"Stadt X, 27 März",1061_0120884.txt
C1,Liebe zukünftigen Kollegen,1031_0003136.txt
B1,"Stadt X, den 27.02.2012",1061_0120288.txt
C1,"Das Thema „Ist es sinnvoll, auch im Ausland die Traditionen seines Heimatlandes fortzusetzen, oder sollte man sich an der Kultur des Gastlandes orientieren?“ finde ich sehr interessant. Meiner Meinung nach ist die Antwort eindeutig: man sollte sowohl seine Traditionen fortsetzen als auch sich ander andere, fremden Kultur orientieren. Beides ist wichtig und nötig.",1031_0003358.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_008.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_086.txt
B2,M. Meier,1023_0001416.txt
B1,"Lieber Michael,",1061_0120438.txt
B1,"Stadt X, 28.02.2012",1061_1029115.txt
B1,Maria Schmidt,1023_0101906.txt
B1,Müller Friedrich                     An: Au-Pair-Agentur Schultz und,1023_0109590.txt
A1,"Hallo Julia,",1091_0000014.txt
B1,Sehr geehrte Damen und Herren!,1091_0000045.txt
B2,"Der Wohnungsmarkt ist heute ein Thema das in Betracht gezogen muss. Die Wohnungspreise sind in Spanien sehr stark gesunken. Das Mieten oder Kaufen von Wohnungen heutzutage ist nicht vergleichbar mit früheren Jahren. In Spanien leben die Familien normalerweise in einem gekaufte Haus. Man muss am anfang eine große Menge Geld ausgeben und lange Zeit hingegen bezahlen, allergings spricht für uns Spanier die beste Wahl. Die Mieten sind dagegen sehr teuer. Die Leute die nach Spanien ziehen möchten, sollten auf einige Hinweise achten. Je nachdem, ob einzelpersonen oder Familien nach Spanien auswandern, gibt es verschiedene Möglichkeiten. Zum einen, sind die Wohnungenpreise teuere als andere Städte in Europa und auch, es komt darauf an, wo in Spanien. Und das ist jetzt das Problem. Unsere. Unternehmen hat ihre Sitzt in Stadt X. Es ist einen großen Schattenseite.",1031_0003078.txt
B1,Frau Maria Meier,1023_0109721.txt
A2,28/02/2012,1061_0120352.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_096.txt
A2,Leber Daniela                                       01.06.2012,1071_0248347.txt
B2,Friedrich Schmidt                                 24-9-11,1023_0109400.txt
B1,Au-pair-Agentur Schultz & partner,1023_0108753.txt
B1,"Liebe Julia,",1091_0000017.txt
C1,Wohnungsmarkt in Stadt X,1031_0003048.txt
B1,Wohnungsmarkt in mein Stadt.,1031_0003166.txt
A1,Lieber Michael,1061_0120295.txt
B1,Müller Eva Maria,1023_0107773.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_014.txt
A2,Lieber Jens,1071_0024846.txt
B1,Stadt X denn 27.02.2012,1061_0120374.txt
B1,"Stadt X, dem 05.januar 2012",1091_0000018.txt
B1,"Stadt X, den 12. August 2011",1023_0108932.txt
A2,"Lieber Ingo,",1071_0024712.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_001.txt
B2,"Nach meiner Meinung ist es heutezutage sehr wichtig Deutsch zu lernen, weil die „goldene Banane"" von Europa sich dort befindet: Die goldene Banane sind die industrializierten Länder von Europa. In dieser goldenen Banane teilen Länder, wie Deutschland, Österreich, die Schweiz, Nord-Italien, Frankreich und einige Haupstäte von Spanien (Madrid und Barcelona), mit. Jetz gehe ich zum Thema. Warum ist es sehr wichtig? In diesem Gebiet befindet sich die hauptwirtschäftliche Handlungen Europas. Das bedeutet, dass es dort viele Arbeitsplätze gibt und wer sich eine gute proffesionelle Karriere wünscht, muss man das verscuchen zu erreichen. Wegendem finde ich, dass Deutsch, als Fremdsprache zu beherschen, sinnvoll ist. Auch gibt es andere Gründen, um Deutsch zu lernen. Zum Beispiel ist dort die Lebensqualität höher als in den nicht gennanten Ländern.",1031_0003172.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_012.txt
A2,"Ich habe HausTiren, eine Kätze Sie ist wonnen in Haus.",1091_0000225.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",Text_36.txt
A2,Libe Silke!                      24.02.2002.,1061_0120312.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,Text_13.txt
A2,"Stadt X, 26.04.12",1071_0024773.txt
A2,"Hallo Ingo,",1071_0024687.txt
B2,Michael Meier,1023_0108650.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_046.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_073.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,German_a1_031.txt
B2,Julia Meier,1023_0101893.txt
B1,"Stadt X, 12.3.2012",1061_0120343.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_029.txt
A2,"Stadt X, 13.3.2012",1091_0000250.txt
B1,Katharina Müller,1023_0101853.txt
B1,Liebe Maria,1091_0000056.txt
B2,"Stadt X, 17.04.2012",1061_0120458.txt
B2,"Englisch ist allerdings weltweit als Zweite Sprache gesprochende Sprache. Sie ist einfach zu lernen und nicht so schwer auszuüben. Wenn man Englische Kentnisse hat, bekommt man mehr Chancen auf Arbeitsmarkt. Englisch ist Kommunikationsprache in nicht Englisch gesprochende Länder. Vergleichen dazu, Spanisch und Französisch sind in Schwelenländer gesprochen. Wenn man Spanisch als Muttersprache hat, spricht man nicht so fließende Englisch. Viele Spanisch oder französisch sprechende Länder sind beliebt als Urlaubs Ort auch.",1031_0003206.txt
A2,"Liebe Anna,",1071_0242021.txt
C1,Maria Winkelmann,1023_0101909.txt
B2,"Ich glaube, dass es sinnvoll und unbedingt wichtig, auch im Ausland die Traditionen Heimatlands fortzusetzen. Die Traditionen gehören zu den Personalität der Menschen. Wenn ich Morgen der Praktizierung der ungarischen Traditionen aufgeben würde, würde ich nicht mehr derselbe Mann. Meiner Meinung nach wenn ein Mann oder eine Frau seine/ihre Traditionen im Ausland lebend vergessen, können sie niemals nach Hause zurückkehren, weil in diesem Fall sie ihre Nationalität vergessen würden. Gehören zu einer Volk bedeutet Gefühle und Traditionen. Wenn man die Traditionen wechselt, muss man ihre Gefühle auch ändern, um ein neues Volk zu gehören. Und ich finde, das ist einfach unmöglich Wenn man ins Ausland fährt und dort wohnt, wharscheinlich findet einige Leuten von seinem Heimat. Die Fortsetzung der Traditionen hilft diese Leuten zu finden. An Anfang es ist eine große Hilfe solche Freunden haben. Sie können Whonung oder Haus suchen und ein Leben im Ausland bauen. Und man fühlt sich auch nicht so allein. Aber es ist nicht eine gute Idee von der neuen Traditionen sich ganz einschränken. Man muss sein Platz in einem neuen Land finden. Seine Kinder müssen in diesem neuen Land in die Schule gehen  Er muss hier arbeiten. Und wen man die Traditionen eines Landes nicht weißt, kann aber diese Sachen nicht machen. Zum Beispiel wie persönlich die Kollegen miteinander sprechen.",1031_0003224.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_063.txt
A1,Guten Tag! Ich heiße Markus. Ich bin dreißig Jahre alt. Ich arbeite als Lehrer.,Text_37.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_064.txt
A2,"Hallo Daniela,",1071_0024810.txt
B1,"Stadt X, den 09.03.2012",1061_0120877.txt
B1,27.02.2012.,1061_0120372.txt
A2,21.02.2012,1061_1202911.txt
A2,Stadt X 9.2.2012,1061_0120878.txt
B1,"Lieber Michael,                           Stadt X.26.03.2012",1061_0120883.txt
C2,"Die Literatur, Philosophie und Musik sind untrennbar mit der deutschen Sprache verbunden.",German_c2_027.txt
B1,"Liebe Maria,",1091_0000156.txt
A2,Hallo Jens!,1071_0024855.txt
A2,Hallo Jens,1071_0024844.txt
A2,"Lieber Ingo,",1071_0024756.txt
B2,Maria Meier,1023_0108422.txt
B1,Maria Schmidt,1023_0001423.txt
B1,"Müller Maria                 Stadt X, 20 März 2010",1023_0101894.txt
C1,"Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt. Das ist ein Beispiel für einen C1-Satz, der ein spezifisches Thema behandelt.",German_C1_Text_25.txt
B2,"In dem Stadt Stadt X ist der Wohnungsmarkt sehr unterschitlich: im Norden findet man meistens Villas und individuelle Gebäude. Also wenn man ein ruhiger und grünes Wohnungort sucht, dann ist diese Viertel merkwurdig. Die Offentlichenverkehrverbindungen sind aber nicht perfekt, deswegen ist das nötig ein Auto oder ein personnal Verkehrsmittel zu besessen. Als Nachteil gibt es auch die steigende Kriminalität. Der Burgermeister sagt, dass das aber kein Problem sei und dass sie sowieso reduziert im kommenden Jahren wird- Im Süden der Stadt siehst die Situation anders- Die Preise bleiben unter der regionalen Durchschnitt- Eine Familie mit zwei oder drei Kindern werden aber schwierigkeiten haben, um eine Wohnung zu mieten als meisten Einwohner Eigentümern sind- Die neue Straßenbahn vosichert Verbindungen mit dem Zentrum bis spät in der Nacht und die Einkaufsmöglichkeiten sind wirklig attraktiv - Fur Einzelner die in Zentrum wohnen möchten und sich eine Wohnung in der Nähe von Bars und Clubs wünschen, sollten Sie bei der Bahnhof suchen - Neue Gebäude wurden angebaut - Ein Musikfestival und die Theater und Kinos bringen Spaß und versicheren ganzes Jahr Tätigkeitmoglichkeit.",1031_0003077.txt
A1,"Hallo, mein Name ist Anna. Ich bin zwanzig Jahre alt. Ich komme aus Deutschland.",German_a1_020.txt
B1,"Stadt X, 08 Marz 2011",1071_0024686.txt
A2,Lieber Ingo:,1071_0024715.txt
B1,"Maria Meier                         Stadt X, 22.03.2010",1023_0101855.txt
A2,Hallo Daniela!,1071_0248338.txt
A2,"Stadt X, 04.01.2012",1091_0000029.txt
B2,"Mit dem Thema, ob sinnvoll auch im Ausland die traditionen seines Heimatlands forsutzen ist, möchte ich mich gerne beschäftigen. Viele Leute entscheiden sich für verschiedenen Gründen ein Leben im Ausland anzufangen. Manche sind aus beruflichen Gründen oft gezwungen, anderen wollen einfach eine andere Luft einatmen und eine neue Sprache lernen zu können.",1031_0002091.txt
B2,"Eva Müller Winkelmann                       Stadt X, den 13.10.2011",1023_0109651.txt
B2,Ist Deutschlernen sinnvoll?,1031_0003132.txt
A2,Eva Meier,1091_0000204.txt
A2,"Liebe Ingo,",1071_0248335.txt
A1,jens und familie.,1071_0024841.txt
B2,Hallo miteinandern!,1031_0002042.txt
C2,Die deutsche Sprache bietet eine faszinierende Vielfalt an Ausdrucksmöglichkeiten.,German_c2_084.txt
A1,sehr geherte Damen und Heren,1091_0000042.txt
A2,Lieber. Ingo  .,1071_0242091.txt
B1,Katharina Meier,1023_0109026.txt
A2,Liebe Daniela,1071_0248303.txt
B1,"Liebe Maria,",1091_0000239.txt
B1,"Hallo Ingo,",1071_0024758.txt
B1,"Stadt X, den 28.02.12",1061_1202910.txt
A2,Stadt X 12.03.2012,1091_0000224.txt
B1,"Heuzutage es ist sehr wichtig unsere Traditionen, Kulturen und Gebräuchen zu halten. Man musste ja die Traditionen Jahrhundert von Jahrhundert fortsetzen, dass die nicht aussterben könne. Viele Menschen reisen heuzutage sehr oft, um eine andere Landen kennen zu lernen . Daneben interessiert man sich für die Kultur oder für Gebräuche des Landes auch. Meiner Meinung nach deshalb ist es wichtig, das Heimatland ihre Tradition zu haben. Ich denke, für mich auch die andere Kulturen interessant zu sein. Ich mag auch natürlich mit anderen Gebräuchen kennen lernen, aber ich erwarte das, dass das fremde Land über mein Land, und über unsere Tradition wenige Dinge kennt. Also ich meine, es ist nützlich über das Gastland etwas zu wissen. Ich denke, man sollte sich an der Kultur des Gastlandes nicht orientieren, sondern nur über das Land ein paar Data weißt. Natürlich zum Beispiel, wenn man nach Ausland mit einer Reisegruppe fährt, müsste dort der Fremdenführerin die Geschichte des fremden Landes wissen. Aber, wenn zum Beispiel eine fremde Reisegruppe nach Ungarn kommt, müsste man über ihres Landes etwas kennen.",1031_0003211.txt
B2,"Stadt X, den 19. August 2011",1023_0108993.txt
B2,"Seit einige Jahren ist Stadt X eine paradiesische Stadt für Studenten vor allem, speziell wegen ihre Wohnungsmarkt. Die Miete sind bekannt, um relativ billig zu sein. unter anderen wenn man es mit anderen europeischen Hauptstadten vergleicht. Abhängig von dem Bezirk oder Kiez ist es relativ einfach ein Wohnung zu mieten, allein in einem Studio zum Beispiel oder in einem WG. Es gibt in der Tat unterschiedliche Angebote und Möglichkeiten entweder für Familien oder  für Einselheiten. Als Einselheit schien es wahrscheinlich einfacher etwas zu finden, speziell in Stadtteil A oder Stadtteil B. Dort gibt es viele Studenten als die Miete nicht sehr hoch ist und viel los ist. Für was mit Familien angeht, ist Stadt X auch eine passende Stadt. Bezirke wie Stadtteil C sind sehr beliebt, weil es ruhig sind und sicher für die Kindern sind. Außerdem kann man ohne große Problem ein Kita in der Nähe finden, und zahlreiche Spielparken überall, damit die Kindern und die Eltern schöne Zeit zusammen bringen können. Selbstverständlich achtet man nicht um die gleichen Kriterien, ob man entweder kauft oder, mietet ein Haus oder eine Wohnung. Man muss auf jeden Fall erst die Wohnung besichtigen, damit keine schlechte Überraschungen erschienen. Den Preis liegt für meisten auf allergrößten Wert, speziell für die Familien. Es wird sicherlich teuerer aber auch schwieriger einen im Stadtzentrum zu finden. Deshalb würde ich Ihnen vorschlagen entweder in Umgebung ein Haus kaufen oder im Stadtzentrum ein Wohnung mieten.",1031_0003074.txt
B2,Der Stadt Xer Wohnungsmarkt,1031_0003357.txt
B1,"Stadt X, den 24.02.12",1061_0120319.txt
A1,Lieber Jens                                     31.05.2012 Stadt X,1071_0248315.txt
C1,"Meiner Meinung nach ist dass einerseits man sich an der Kultur des Gastlandes orientieren sollte, anderseits ist es sinnvoll, auch im Ausland die Traditionen seines Heimatlandes fortzusetzen. Wenn man in Ausland einwandert, ist es schwer zuerst wegen Fremdsprache, Kultur, Mentalitet in Gesellschaft sich zu integrieren. Aber ich denke, man soll diese Schweirigkeiten durch Lernen von Kultur des Gastlandes kämpfen. Besonders durch Sprachlernen, weil die Sprache eine wichtige Teil von jeder Kultur ist.",1031_0002011.txt
